"","track.id","track.name","track.artist","track.popularity","track.album.id","track.album.name","track.album.release_date","playlist_name","playlist_id","playlist_genre","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms"
"6435","7qEHsqek33rTcFNT9PFqLf","Someone You Loved","Lewis Capaldi",88,"5658aM19fA3JVwTK6eQX70","Divinely Uninspired To A Hellish Extent","2019-05-17","Home Sweet Home","37i9dQZF1DX3P56PKzFc9f","house",0.501,0.405,1,-5.679,1,0.0319,0.751,0,0.105,0.446,109.891,182161
"6436","7aiClxsDWFRQ0Kzk5KI5ku","hot girl bummer","blackbear",12,"37CqAwxTungNxKpIK5vSgE","hot girl bummer","2019-08-23","Home Sweet Home","37i9dQZF1DX3P56PKzFc9f","house",0.778,0.559,6,-7.109,0,0.0776,0.128,0,0.399,0.678,129.989,185093
"6437","2b8fOow8UzyDFAE27YhOZM","Memories","Maroon 5",87,"3nR9B40hYLKLcR0Eph3Goc","Memories","2019-09-20","Home Sweet Home","37i9dQZF1DX3P56PKzFc9f","house",0.764,0.32,11,-7.209,1,0.0546,0.837,0,0.0822,0.575,91.019,189486
"6438","22EPQ6xpDvFxDVCoU10uJe","Gone 2 Long","PRETTYMUCH",42,"2eiprRNqzj5s3IPLvKsF6z","Phases - EP","2019-05-24","Home Sweet Home","37i9dQZF1DX3P56PKzFc9f","house",0.715,0.357,0,-9.001,1,0.0558,0.418,0.00000166,0.114,0.388,119.902,195013
"6439","1QyxXnQXlGqG28syVg3LyP","Finally Feel Good","James Arthur",54,"6avkPAfv7cjDlQL4Cotd5S","Finally Feel Good","2019-09-27","Home Sweet Home","37i9dQZF1DX3P56PKzFc9f","house",0.577,0.661,11,-4.962,1,0.134,0.518,0,0.076,0.737,79.009,215107
"6440","1tNJrcVe6gwLEiZCtprs1u","3 Nights","Dominic Fike",78,"1DNx0H5ZX1ax3yyRwtgT4S","Don't Forget About Me, Demos","2018-10-16","Home Sweet Home","37i9dQZF1DX3P56PKzFc9f","house",0.815,0.518,7,-6.594,0,0.0897,0.223,0,0.104,0.877,151.891,177667
"6441","09IStsImFySgyp0pIQdqAc","The Middle","Zedd",82,"7nEiwcUSwycvC77kZ9ub7c","The Middle","2018-01-23","Home Sweet Home","37i9dQZF1DX3P56PKzFc9f","house",0.753,0.657,7,-3.061,1,0.0449,0.171,0,0.112,0.437,107.01,184732
"6442","6tYqE4H8KP55zfx9vGVH6o","Tropical Rain","Social House",48,"3lltPqseSLIBK9qpjksFkc","Everything Changed…","2019-08-09","Home Sweet Home","37i9dQZF1DX3P56PKzFc9f","house",0.696,0.71,2,-8.578,1,0.121,0.046,0,0.234,0.465,97.985,150880
"6443","6Qs4SXO9dwPj5GKvVOv8Ki","Dancing With A Stranger (with Normani)","Sam Smith",79,"1V9oE8bVilClrk5naqyyvL","Dancing With A Stranger (with Normani)","2019-01-11","Home Sweet Home","37i9dQZF1DX3P56PKzFc9f","house",0.741,0.52,8,-7.513,1,0.0656,0.45,0.00000197,0.222,0.347,102.998,171030
"6444","6UjZ2Yx2g2a52XxiA8ONxZ","Outnumbered","Dermot Kennedy",70,"4BQVnx1yJrDa1tcky9D9N6","Outnumbered","2019-06-13","Home Sweet Home","37i9dQZF1DX3P56PKzFc9f","house",0.614,0.684,0,-5.79,1,0.157,0.247,0,0.0976,0.258,156.85,245700
"6445","3XEdqQtGHAM5huMrs3RaKN","Acid Dreams","MAX",62,"5k1l2dCZ6WnBrIUMYC5jZk","Acid Dreams","2019-07-19","Home Sweet Home","37i9dQZF1DX3P56PKzFc9f","house",0.817,0.509,0,-4.17,1,0.0839,0.146,0.0000253,0.111,0.77,99.988,183930
"6446","1q8w8yw4JRO8k1iMWJDiak","Isla","Toby Johnson",0,"28s2XfmPA5wWVgWQC4JvEe","Isla","2019-06-11","Home Sweet Home","37i9dQZF1DX3P56PKzFc9f","house",0.765,0.394,6,-12.172,1,0.0292,0.827,0.000419,0.129,0.728,111.083,191148
"6447","5JGxJFdgOQdJZdmyEzDtTj","Everybody Talks","Neon Trees",0,"1YcrOSpxttHMER7xHivryA","Everybody Talks","2011-01-01","Home Sweet Home","37i9dQZF1DX3P56PKzFc9f","house",0.476,0.918,8,-3.988,1,0.0616,0.00895,0,0.292,0.717,154.897,179387
"6448","64xJ1MMFxxK6osZxJH857T","Waves","Dean Lewis",0,"0dcIrW5U3oco3GDCKiJ33I","Waves","2016-09-30","Home Sweet Home","37i9dQZF1DX3P56PKzFc9f","house",0.518,0.776,11,-5.791,0,0.0444,0.163,0,0.0884,0.387,156.894,241292
"6449","3fdAnBywqp0lgyZvkVEkog","Chase","Aaron Carpenter",41,"7vGASIfQ2foQzcFopbP9vj","Chase","2019-07-19","Home Sweet Home","37i9dQZF1DX3P56PKzFc9f","house",0.825,0.566,11,-7.208,1,0.126,0.291,0.0000101,0.511,0.535,136.935,198499
"6450","05QW5unBrUXc8OO3e7lU9A","Move On","AJ Mitchell",0,"5bSaIIsgIGUtc9h5LNdkHM","Move On","2019-07-12","Home Sweet Home","37i9dQZF1DX3P56PKzFc9f","house",0.69,0.798,6,-5.339,0,0.0521,0.103,0.0000178,0.232,0.425,115.051,145839
"6451","5rFj8OzffT0iggSjcBaeND","Fire On Fire - From ""Watership Down""","Sam Smith",72,"5utJfkRQ5yEIat3AIK6WIL","Fire On Fire (From ""Watership Down"")","2018-12-21","Home Sweet Home","37i9dQZF1DX3P56PKzFc9f","house",0.584,0.407,1,-7.356,0,0.046,0.476,0,0.18,0.341,115.124,246735
"6452","2bKu0zF7OAccQv0ZTkZ0hH","Rough Rider","Dana Vaughns",35,"3yJYscVkZLYio5cKSlUQhm","Rough Rider","2019-07-05","Home Sweet Home","37i9dQZF1DX3P56PKzFc9f","house",0.644,0.419,5,-11.544,0,0.534,0.394,0.00000963,0.186,0.544,137.005,178686
"6453","27OGdlV9uZKAVJgy76jj8W","Show Me","Gavin Haley",0,"4EmA8334u2SxI61jnUQ9Hd","Show Me","2019-07-12","Home Sweet Home","37i9dQZF1DX3P56PKzFc9f","house",0.709,0.5,11,-8.988,0,0.0562,0.231,0,0.087,0.576,112.079,191738
"6454","3707IBa4HnS3zDDoWfeUBl","I Warned Myself","Charlie Puth",61,"3TDyDrYb9qx7DtGWXqvLfW","I Warned Myself","2019-08-21","Home Sweet Home","37i9dQZF1DX3P56PKzFc9f","house",0.488,0.311,10,-11.467,0,0.297,0.562,0.000548,0.161,0.579,184.112,159783
"6455","4jvtuOFXhwTJG1sQHkT1bs","Ain't Together","King Princess",0,"1eMuzrmQ6CNhwcTA4eSsdN","Ain't Together","2019-09-03","Home Sweet Home","37i9dQZF1DX3P56PKzFc9f","house",0.714,0.658,0,-5.497,1,0.0315,0.267,0,0.176,0.766,81.553,202280
"6456","2habSXqcJGExM6JJyskY7O","Malibu","Miley Cyrus",1,"7CUczABBlsbd5fqng9mjxo","Malibu","2017-05-11","Home Sweet Home","37i9dQZF1DX3P56PKzFc9f","house",0.565,0.782,8,-6.413,1,0.0506,0.0577,0.0000416,0.0757,0.4,140.004,231906
"6457","7LzouaWGFCy4tkXDOOnEyM","Liar","Camila Cabello",70,"3xgS4rfthlsvhW7J2WLiiR","Liar","2019-09-04","Home Sweet Home","37i9dQZF1DX3P56PKzFc9f","house",0.74,0.498,11,-6.684,0,0.0456,0.0169,0.00282,0.319,0.652,98.016,207039
"6458","7K1fqeaZKX2fGH2ddOfPUC","Daylight","Soundwaves",57,"2T874FXcRt9kwIags5Zckc","Daylight","2021-04-30","DEEP HOUSE 2021 🚘 Best of deep house, tropical house and EDM","6nuPhpPZembzemjMcZft04","house",0.73,0.485,11,-13.314,0,0.0395,0.0916,0.00777,0.16,0.533,119.977,210000
"6459","1vb38QZCL7bwrrZFmLKG3n","Into The Fire","Shivam Bhatia",49,"3fa2gCC6a4MYTMToqLepVa","Into The Fire","2021-05-07","DEEP HOUSE 2021 🚘 Best of deep house, tropical house and EDM","6nuPhpPZembzemjMcZft04","house",0.68,0.621,8,-8.744,1,0.0558,0.331,0.00000193,0.14,0.532,100.071,206400
"6460","4PvFzt6BeRgyMkN6QQ1g4s","Pieces","Giuseppe Vittoria",33,"1Z0hOms823afyElo8fCMPM","Pieces","2021-06-04","DEEP HOUSE 2021 🚘 Best of deep house, tropical house and EDM","6nuPhpPZembzemjMcZft04","house",0.781,0.733,9,-6.739,0,0.0625,0.00629,0,0.0778,0.638,121.016,143208
"6461","2Fysjreuvwzy5r1FAwOWaQ","Shooting Star","PALASTIC",50,"6461Cwh4IaMeMQjthMzNMh","Shooting Star","2021-05-28","DEEP HOUSE 2021 🚘 Best of deep house, tropical house and EDM","6nuPhpPZembzemjMcZft04","house",0.686,0.528,1,-9.94,1,0.13,0.709,0.0291,0.123,0.175,124.899,180300
"6462","7JOPoz6ZrucVRm2KMq1H1P","Friends Say","Keepin It Heale",43,"54GmSttW2h3drZZaKwWblu","Friends Say","2021-06-04","DEEP HOUSE 2021 🚘 Best of deep house, tropical house and EDM","6nuPhpPZembzemjMcZft04","house",0.803,0.844,10,-6.671,0,0.0457,0.0108,0.000112,0.0688,0.377,125.034,151680
"6463","5UMeuBAXjVhSZgdXqkS0Eh","You Don't Know Me","NIINE",36,"2qok4iDYU7DQRE7pABD0aU","You Don't Know Me","2021-06-04","DEEP HOUSE 2021 🚘 Best of deep house, tropical house and EDM","6nuPhpPZembzemjMcZft04","house",0.695,0.764,8,-5.667,1,0.0906,0.159,0,0.175,0.437,119.972,157440
"6464","6QV3tqPl3I1MZUFuRcOOKc","Your Love (9PM)","DJ Dark",15,"7HcgZzvfLcwv2NiwXXT64f","Your Love (9PM)","2021-03-26","DEEP HOUSE 2021 🚘 Best of deep house, tropical house and EDM","6nuPhpPZembzemjMcZft04","house",0.755,0.656,9,-6.733,0,0.0384,0.25,0.0247,0.0904,0.311,125,155520
"6465","6tAVL5hoETyv152TZeNCGo","Don't Let Me Go","EMDI",49,"73tDHWZ3AuxPaO8zzhkwdI","Don't Let Me Go","2021-04-23","DEEP HOUSE 2021 🚘 Best of deep house, tropical house and EDM","6nuPhpPZembzemjMcZft04","house",0.602,0.73,8,-4.036,1,0.0506,0.606,0,0.0869,0.607,125.1,182580
"6466","0wqKFzWsbCzhoteau3c5rz","Feel Your Touch","Orum Palmer",48,"5vf7AyygDpssTNNbChgG6i","Feel Your Touch","2020-12-04","DEEP HOUSE 2021 🚘 Best of deep house, tropical house and EDM","6nuPhpPZembzemjMcZft04","house",0.694,0.832,4,-4.467,0,0.0304,0.00749,0.0000119,0.134,0.185,120.969,169587
"6467","2vXV3lIR0ouayIETSh7Fxs","Crazy","DJ Goja",58,"4mN0J0rcIvbJ1pj73tUseC","Crazy","2020-10-14","DEEP HOUSE 2021 🚘 Best of deep house, tropical house and EDM","6nuPhpPZembzemjMcZft04","house",0.797,0.514,10,-7.177,0,0.19,0.00493,0.00000447,0.247,0.43,108.992,161835
"6468","4hncnaYqeiFPCqP8yUTAx0","Little Too Much","Dallerium",56,"1nuMNCo9IWo60wkxpAY0mY","Little Too Much","2021-05-21","DEEP HOUSE 2021 🚘 Best of deep house, tropical house and EDM","6nuPhpPZembzemjMcZft04","house",0.74,0.796,10,-7.805,0,0.0842,0.185,0.0209,0.181,0.36,121.968,155410
"6469","5VMoAtyeqWu9Bkn7zg8tRC","California Love","DJ Dark",53,"16BoIvzr3bd4ExMj4woE7T","California Love","2021-01-15","DEEP HOUSE 2021 🚘 Best of deep house, tropical house and EDM","6nuPhpPZembzemjMcZft04","house",0.767,0.744,7,-7.4,1,0.0503,0.0243,0.29,0.354,0.41,107.015,187850
"6470","0GH1cGRQS61tTVYO6bTvSr","Blame","Alban Chela",45,"4w5ykUIDD3kz6kq2t4VnoG","Blame","2021-06-02","DEEP HOUSE 2021 🚘 Best of deep house, tropical house and EDM","6nuPhpPZembzemjMcZft04","house",0.374,0.409,2,-7.884,0,0.0527,0.633,0,0.205,0.171,99.317,169306
"6471","7LEcNyHAS9OXBrcCrKan47","Easy To Hyde","GARRY B",44,"5rnZgk2P1CgoRXSjOGvJtP","Easy To Hyde","2021-05-21","DEEP HOUSE 2021 🚘 Best of deep house, tropical house and EDM","6nuPhpPZembzemjMcZft04","house",0.755,0.725,1,-7.671,1,0.0648,0.000489,0.00582,0.0778,0.152,127.962,200625
"6472","3DMr5q1LSmDeXt4dC6uASp","Faded","Luxe Agoris",53,"27WXya77imuLM25G1tmLzF","Faded","2020-12-18","DEEP HOUSE 2021 🚘 Best of deep house, tropical house and EDM","6nuPhpPZembzemjMcZft04","house",0.741,0.696,0,-7.036,0,0.0399,0.0414,0.0000134,0.132,0.118,120.014,166500
"6473","6evS8DqfQjZp5CedLG8qTA","Keep Dancing","Marcus Layton",53,"16UH7szvlsT8exX9dCIINL","Keep Dancing","2021-05-28","DEEP HOUSE 2021 🚘 Best of deep house, tropical house and EDM","6nuPhpPZembzemjMcZft04","house",0.746,0.809,2,-5.49,0,0.112,0.137,0.0000154,0.122,0.571,119.987,171029
"6474","2qPMx6z7vv84x403fpDonZ","Not Going Home","Tom Ferry",54,"2nrUPfZ69z5ylQDrJ8NXEd","Not Going Home","2021-05-28","DEEP HOUSE 2021 🚘 Best of deep house, tropical house and EDM","6nuPhpPZembzemjMcZft04","house",0.721,0.877,5,-6.552,0,0.0624,0.0104,0.000109,0.26,0.378,124.025,199392
"6475","5Zk3WAoLskhpgTqK805H7R","One More Time","Gidexen",48,"0HwVgtqpBzs1FQzw7eIYsJ","One More Time","2021-04-09","DEEP HOUSE 2021 🚘 Best of deep house, tropical house and EDM","6nuPhpPZembzemjMcZft04","house",0.667,0.898,2,-5.155,1,0.055,0.0434,0.00000189,0.136,0.157,114.98,155478
"6476","0xFjKtUHo4VgcLjCMG5lgM","Not Alone","Eros",38,"2eUPkwIzFLOHaXtdV47zwh","Not Alone","2021-05-21","DEEP HOUSE 2021 🚘 Best of deep house, tropical house and EDM","6nuPhpPZembzemjMcZft04","house",0.619,0.727,9,-7.998,0,0.0742,0.496,0.00578,0.129,0.317,124.034,164516
"6477","7yBSpsROmrY99KswXfuHNE","Comin' Home","ReMan",53,"5UZU2ReXNDWdO65cz4yiet","Comin' Home","2021-04-02","DEEP HOUSE 2021 🚘 Best of deep house, tropical house and EDM","6nuPhpPZembzemjMcZft04","house",0.719,0.633,10,-6.208,0,0.0411,0.0185,0.0000103,0.307,0.494,106.945,172710
"6478","4eEN1OlQsCuM97n70pDGqs","I Need A Miracle","ReMan",57,"5oQ8UnXZF3Mqa6INGZMqmT","I Need A Miracle","2021-04-16","DEEP HOUSE 2021 🚘 Best of deep house, tropical house and EDM","6nuPhpPZembzemjMcZft04","house",0.797,0.653,9,-8.006,0,0.0386,0.139,0.00000341,0.113,0.178,119.933,181682
"6479","7AV1g7h1KJlAvi8JoXBQ0p","Smile","Ali Story",44,"1dDZe1JQ7wnGY1roOOujNm","Smile","2021-06-04","DEEP HOUSE 2021 🚘 Best of deep house, tropical house and EDM","6nuPhpPZembzemjMcZft04","house",0.613,0.878,5,-4.75,1,0.0648,0.0205,0.206,0.393,0.488,123.973,205161
"6480","2TTsVof1ThSv98XOsJ4r1S","Summer Wave","Solven",49,"1DLDFK2jMj6KeVDthfr2DX","Summer Wave","2020-06-05","DEEP HOUSE 2021 🚘 Best of deep house, tropical house and EDM","6nuPhpPZembzemjMcZft04","house",0.791,0.568,8,-9.593,0,0.052,0.111,0.0165,0.177,0.256,119.971,204000
"6481","2Q5bVpd6huZO7lkVaQXH6s","Diamonds In The Sky","Cavid Askerov",46,"6nofjRkej0fIYdv6cbsSQF","Diamonds In The Sky","2020-05-29","DEEP HOUSE 2021 🚘 Best of deep house, tropical house and EDM","6nuPhpPZembzemjMcZft04","house",0.656,0.578,5,-9.442,0,0.0277,0.0161,0.172,0.0512,0.33,102.994,346985
"6482","2cHUYokY6EIN8KxN6addR3","You Be There","Lacroix",42,"1omXTd3CLEdhrjeWh0Ir8w","You Be There","2021-03-12","DEEP HOUSE 2021 🚘 Best of deep house, tropical house and EDM","6nuPhpPZembzemjMcZft04","house",0.739,0.653,0,-9.204,0,0.158,0.134,0.0205,0.0476,0.156,126.084,165734
"6483","6hrd5CEeqOTDGKxqlIuUY1","Natalie Don't","Besomage",56,"6OoyWVV2CoRcSEdfNmmora","Natalie Don't","2021-04-16","DEEP HOUSE 2021 🚘 Best of deep house, tropical house and EDM","6nuPhpPZembzemjMcZft04","house",0.785,0.803,5,-5.06,1,0.148,0.118,0,0.181,0.355,128.056,172500
"6484","22vDTJYcHuXUBEM0GwrOdc","Crashing Down","Kujah",41,"4BFwLZ2E7XED3pKjrHjeA8","Crashing Down","2021-02-26","DEEP HOUSE 2021 🚘 Best of deep house, tropical house and EDM","6nuPhpPZembzemjMcZft04","house",0.609,0.778,8,-7.473,1,0.0394,0.062,0.0492,0.11,0.118,119.926,152000
"6485","2bliE6UfErGloINb8EgCze","Around The World","Vowed",50,"75Wh4ixkFaGtgEkd3Uk8Yb","Around The World","2021-03-05","DEEP HOUSE 2021 🚘 Best of deep house, tropical house and EDM","6nuPhpPZembzemjMcZft04","house",0.703,0.774,7,-6.793,1,0.0609,0.069,0.382,0.493,0.0859,121.928,165246
"6486","1RpMRYKIPTKQmPemkyXwdr","Bad Plan","Madism",52,"6YAUuchzQhorhfsxDf0pyg","Bad Plan","2021-05-14","DEEP HOUSE 2021 🚘 Best of deep house, tropical house and EDM","6nuPhpPZembzemjMcZft04","house",0.648,0.828,0,-3.451,0,0.0583,0.0859,0,0.116,0.362,96.93,161438
"6487","0q0fXyJ8RbVw1F7m1SoLNT","The One","TIBASKO",46,"0HNfg7Xi8WFH6Hmt002eOG","The One","2021-05-21","DEEP HOUSE 2021 🚘 Best of deep house, tropical house and EDM","6nuPhpPZembzemjMcZft04","house",0.578,0.664,0,-7.72,1,0.0291,0.00704,0.919,0.0892,0.347,124.961,174510
"6488","7I3bZUmwpiDpevNdReiy29","Belong","Just Pedro",42,"360E6m0m60JolD0ojTDQ2R","Belong","2020-05-29","DEEP HOUSE 2021 🚘 Best of deep house, tropical house and EDM","6nuPhpPZembzemjMcZft04","house",0.608,0.781,10,-8.127,0,0.157,0.11,0.00000872,0.69,0.318,125.121,181235
"6489","0C3LP01A3muOGiThBa4eBs","We Just Getting Started","MXVM",45,"0iOH1RPvAKxZPD8kq5CQAr","We Just Getting Started","2020-12-11","DEEP HOUSE 2021 🚘 Best of deep house, tropical house and EDM","6nuPhpPZembzemjMcZft04","house",0.671,0.69,1,-6.613,1,0.0336,0.14,0.000741,0.11,0.376,124.97,165120
"6490","3L7czTdJdVOMmeNkUDf1wa","Hope You Know","Seum Dero",39,"0017d7YY5FOMVEOHo3mb9d","Hope You Know","2021-05-21","DEEP HOUSE 2021 🚘 Best of deep house, tropical house and EDM","6nuPhpPZembzemjMcZft04","house",0.573,0.582,1,-6.03,1,0.0303,0.166,0.000237,0.216,0.218,99.982,148800
"6491","4nl3ijFS0jDmCpGgH0gGIG","Closer","Double MZK",45,"4nxWMJxegBq23WgtcUBiru","Closer","2021-06-04","DEEP HOUSE 2021 🚘 Best of deep house, tropical house and EDM","6nuPhpPZembzemjMcZft04","house",0.739,0.768,0,-7.328,0,0.0392,0.0881,0.00135,0.216,0.501,125.012,151707
"6492","4gsJx5oS2DRsKf6tTHLzwD","Stay","Yaman Khadzi",48,"29GmWaugbibKBnTjWAVCFL","Stay","2021-05-21","DEEP HOUSE 2021 🚘 Best of deep house, tropical house and EDM","6nuPhpPZembzemjMcZft04","house",0.777,0.617,4,-9.239,0,0.0381,0.0353,0.00411,0.0829,0.435,124.009,195495
"6493","7dfFWWSKG55d7yskoZsc2x","Drown In Me (ft. Kiesza & with Ouse, Dylan Fuentes)","Discrete",44,"78PFEcKt69pxu0Ciud43p5","Drown In Me (ft. Kiesza & with Ouse, Dylan Fuentes)","2021-04-30","DEEP HOUSE 2021 🚘 Best of deep house, tropical house and EDM","6nuPhpPZembzemjMcZft04","house",0.732,0.729,4,-6.287,0,0.0455,0.0201,0.0000702,0.101,0.212,95.013,194887
"6494","6aGxiD9TzqyNjHMZkkgtgf","These Times","Mar G Rock",39,"2E0xR7NG0l0Gbw2rZnhXqC","These Times","2021-01-08","DEEP HOUSE 2021 🚘 Best of deep house, tropical house and EDM","6nuPhpPZembzemjMcZft04","house",0.834,0.772,8,-6.034,0,0.0319,0.142,0.0881,0.293,0.655,126.009,188571
"6495","2PPK0kn5fR0FckXV0zXfei","You're My All","ZESKULLZ",45,"1tOgPqfkPvZSaxzqZaAJ73","You're My All","2021-02-05","DEEP HOUSE 2021 🚘 Best of deep house, tropical house and EDM","6nuPhpPZembzemjMcZft04","house",0.758,0.855,0,-6.794,0,0.0372,0.0685,0.0109,0.114,0.287,119.967,200000
"6496","0Y3mPhjLvM7zTzWHJUARrG","Not The One","ReMan",46,"1zd3aEh7MdgWNBT7TFUtRi","Not The One","2021-02-12","DEEP HOUSE 2021 🚘 Best of deep house, tropical house and EDM","6nuPhpPZembzemjMcZft04","house",0.777,0.772,8,-4.627,1,0.0456,0.0478,0.00932,0.208,0.415,115.005,187714
"6497","0o6xqxQSdFpeZEtL9ZxFig","Going back","Sherman de Vries",51,"2TstoMijuIFIYhv9D7LK2G","Going back","2021-03-19","DEEP HOUSE 2021 🚘 Best of deep house, tropical house and EDM","6nuPhpPZembzemjMcZft04","house",0.707,0.725,8,-6.188,0,0.0698,0.221,0.000299,0.0861,0.379,127.941,155625
"6498","5lwMuzd2x4YBZr2yBfoJZb","No Secret","COZE",38,"0tGUAyVZuSY7HCa2KiWyIk","No Secret","2021-05-28","DEEP HOUSE 2021 🚘 Best of deep house, tropical house and EDM","6nuPhpPZembzemjMcZft04","house",0.672,0.856,9,-6.48,1,0.0346,0.249,0.000058,0.0937,0.357,110.032,181943
"6499","1cYHn5UCYr1sqIKaZ8IL3T","Wicked games","Moonlight",44,"7LWGfCbDH5KbiGrYzYU8sU","Wicked games","2021-01-01","DEEP HOUSE 2021 🚘 Best of deep house, tropical house and EDM","6nuPhpPZembzemjMcZft04","house",0.788,0.46,9,-10.082,1,0.109,0.182,0.137,0.179,0.267,125.948,140952
"6500","41fu8XsE2B7d5yuAvjY47P","Maybe","Fidel Deniz",49,"6lNKVHCLlkriBI6h00VXTi","Maybe","2020-10-30","DEEP HOUSE 2021 🚘 Best of deep house, tropical house and EDM","6nuPhpPZembzemjMcZft04","house",0.765,0.639,8,-11.972,0,0.0563,0.275,0,0.148,0.751,112.041,205731
"6501","4EokK3xS41oJg86bqrKbot","Even If","Setou & Senyo",34,"3Hc478jlIxxSo39cNSjVou","Even If","2021-06-04","DEEP HOUSE 2021 🚘 Best of deep house, tropical house and EDM","6nuPhpPZembzemjMcZft04","house",0.726,0.783,10,-7.176,0,0.0503,0.204,0.00396,0.0903,0.211,115.983,177857
"6502","39IsH7B5byx8NRlEKlZVg9","Pretty Girl - Cheat Codes X CADE Remix","Maggie Lindemann",67,"6jO7hs4GsF6924w10xQTyA","Pretty Girl (Cheat Codes X CADE Remix)","2017-03-03","DEEP HOUSE 2021 🚘 Best of deep house, tropical house and EDM","6nuPhpPZembzemjMcZft04","house",0.703,0.868,7,-4.661,0,0.0291,0.15,0.132,0.104,0.733,121.03,193613
"6503","6XHo50A8KgghKdXF14q5BN","Thoughts","Autodepth",38,"4xHWsxNVW4rijumO9tq8F2","Thoughts","2021-05-28","DEEP HOUSE 2021 🚘 Best of deep house, tropical house and EDM","6nuPhpPZembzemjMcZft04","house",0.675,0.826,9,-5.936,1,0.0533,0.254,0.642,0.798,0.169,127.028,126142
"6504","3hY6OFt3WgWVsDekdIRCi6","Stay Together","Maciel",45,"0rRjBZlw09rShlEe3n4mX1","Stay Together","2020-12-04","DEEP HOUSE 2021 🚘 Best of deep house, tropical house and EDM","6nuPhpPZembzemjMcZft04","house",0.623,0.778,0,-3.935,0,0.216,0.251,0,0.362,0.352,121.563,167228
"6505","2fYhyltW1bjphL6C5lkes4","Tongue Tied","Romano",53,"0zeRi53SowAJqzlaxhDixn","Tongue Tied","2021-05-14","DEEP HOUSE 2021 🚘 Best of deep house, tropical house and EDM","6nuPhpPZembzemjMcZft04","house",0.745,0.568,10,-6.918,0,0.0429,0.0113,0,0.112,0.545,120.026,147947
"6506","70HgvqCjhLNL5mnjvRq2bs","Drive Me Mad","Janji",39,"13dMYIj4A9hCZkwQ2reSSU","Drive Me Mad","2020-11-13","DEEP HOUSE 2021 🚘 Best of deep house, tropical house and EDM","6nuPhpPZembzemjMcZft04","house",0.655,0.819,0,-4.918,0,0.116,0.341,0,0.109,0.512,121.873,182878
"6507","5R7TbP8F55mlWNGDHfz8au","Cry Alone","ReMan",41,"6Dr28KI5V2UIX5QNT76OAp","Cry Alone","2020-11-20","DEEP HOUSE 2021 🚘 Best of deep house, tropical house and EDM","6nuPhpPZembzemjMcZft04","house",0.751,0.786,7,-7.163,1,0.123,0.0701,0.279,0.107,0.16,119.962,180703
"6508","3YrlNlcGLLBCBRWUQD7zTR","Gave You Love","James Stikå",40,"6A30mZDmZ5EGt00Ae7uFPr","Gave You Love","2020-10-23","DEEP HOUSE 2021 🚘 Best of deep house, tropical house and EDM","6nuPhpPZembzemjMcZft04","house",0.616,0.664,6,-6.366,1,0.0368,0.007,0.0000582,0.232,0.372,126.029,185665
"6509","6vcQ34ZrFPr35Ol3IZcH9T","Your Life","Wahlstedt",45,"205Yk1zn9YH1HkShjyNcCe","Your Life","2021-05-28","DEEP HOUSE 2021 🚘 Best of deep house, tropical house and EDM","6nuPhpPZembzemjMcZft04","house",0.733,0.728,10,-7.307,0,0.0493,0.13,0.000312,0.137,0.427,124.008,170323
"6510","3SefYMoWuvPsV4g6Eb74eL","Born To Be Free","Dropack",39,"4nfTOrElqmhNwKW6JhZd9b","Born To Be Free","2021-05-28","DEEP HOUSE 2021 🚘 Best of deep house, tropical house and EDM","6nuPhpPZembzemjMcZft04","house",0.625,0.806,8,-7.31,0,0.0399,0.187,0.00162,0.148,0.215,123.975,200065
"6511","0mYfLjRktZddFYOgsBxGyh","Make Me Jealous","Funky Beatz",42,"2pvbYaicKRfZGzyqEgpJSe","Make Me Jealous","2021-06-03","DEEP HOUSE 2021 🚘 Best of deep house, tropical house and EDM","6nuPhpPZembzemjMcZft04","house",0.957,0.598,4,-8.505,0,0.0947,0.64,0.00187,0.213,0.608,128.023,123951
"6512","2C4dFgI76J6zrLOzuxOggZ","I Will Stay For You","Zeper",48,"2KNWwdrkhIrB1RxuYImFHR","I Will Stay For You","2021-01-29","DEEP HOUSE 2021 🚘 Best of deep house, tropical house and EDM","6nuPhpPZembzemjMcZft04","house",0.756,0.641,8,-7.335,0,0.0495,0.106,0,0.12,0.372,123.983,180000
"6513","5a81uPXs1RAadLaxwK7gwR","Una Cancion (A Sax Song)","Michael FAY",44,"4yAVocxnoUNNQFIFW9XkSP","Una Cancion (A Sax Song)","2019-06-24","DEEP HOUSE 2021 🚘 Best of deep house, tropical house and EDM","6nuPhpPZembzemjMcZft04","house",0.669,0.813,8,-6.01,1,0.0284,0.00673,0.207,0.742,0.532,126.011,222862
"6514","6Q38u9hm4i9zdGtUNMaga3","Feel It Too","Someone Else",39,"4ODkBG2G3S4zZiCwo3QP45","Feel It Too","2020-09-18","DEEP HOUSE 2021 🚘 Best of deep house, tropical house and EDM","6nuPhpPZembzemjMcZft04","house",0.711,0.799,9,-4.98,0,0.0361,0.152,0.00000109,0.101,0.507,112.063,212322
